active,rating,units,room_type,month_date,revenue,nn,free,revenue_usd,occupancy_rate,revpar_usd
true,4.6,1,entire_home,2022-12-01,7484.0,11,20,9729.0,0.35,3452.0
true,5.0,1,private_room,2022-10-01,955.0,11,20,1242.0,0.35,441.0
true,4.8,1,private_room,2024-01-01,1762.0,11,20,2291.0,0.35,813.0
true,3.6,1,private_room,2024-07-01,563.0,11,20,732.0,0.35,260.0
true,5.0,1,entire_home,2025-07-01,2287.0,11,20,2973.0,0.35,1055.0
true,4.7,1,entire_home,2023-08-01,1574.0,11,20,2046.0,0.35,726.0
true,4.7,1,entire_home,2023-07-01,34611.0,11,20,44994.0,0.35,15966.0
true,4.0,1,entire_home,2025-12-01,2108.0,11,20,2740.0,0.35,972.0
true,4.6,1,private_room,2025-12-01,721.0,11,20,937.0,0.35,333.0
true,4.8,1,entire_home,2023-03-01,2174.0,11,20,2826.0,0.35,1003.0
true,4.6,1,entire_home,2021-10-01,6566.0,11,20,8536.0,0.35,3029.0
true,4.3,1,private_room,2023-07-01,568.0,11,20,738.0,0.35,262.0
true,4.9,1,entire_home,2025-08-01,3010.0,11,20,3913.0,0.35,1388.0
true,4.9,1,entire_home,2026-01-01,7760.0,11,20,10088.0,0.35,3580.0
true,4.5,1,entire_home,2022-10-01,2796.0,11,20,3635.0,0.35,1290.0
true,5.0,1,entire_home,2025-05-01,1448.0,11,20,1882.0,0.35,668.0
true,4.4,1,entire_home,2025-03-01,1603.0,11,20,2084.0,0.35,739.0
true,4.1,1,private_room,2024-08-01,2369.0,11,20,3080.0,0.35,1093.0
true,4.1,1,private_room,2025-05-01,1443.0,11,20,1876.0,0.35,666.0
true,4.1,1,private_room,2025-12-01,1600.0,11,20,2080.0,0.35,738.0
true,4.8,1,entire_home,2025-08-01,1454.0,11,20,1890.0,0.35,671.0
true,5.0,1,private_room,2022-08-01,1154.0,11,20,1500.0,0.35,532.0
true,4.6,1,private_room,2022-01-01,718.0,11,20,933.0,0.35,331.0
true,4.7,1,entire_home,2025-07-01,5457.0,11,20,7094.0,0.35,2517.0
true,5.0,1,entire_home,2025-05-01,4168.0,11,20,5418.0,0.35,1923.0
true,4.6,1,private_room,2024-05-01,657.0,11,20,854.0,0.35,303.0
true,4.6,1,private_room,2025-05-01,767.0,11,20,997.0,0.35,354.0
true,4.8,1,entire_home,2025-03-01,7380.0,11,20,9594.0,0.35,3404.0
true,4.9,1,private_room,2025-08-01,829.0,11,20,1078.0,0.35,382.0
true,5.0,1,entire_home,2024-08-01,10321.0,11,20,13417.0,0.35,4761.0
true,4.7,1,entire_home,2025-08-01,2242.0,11,20,2915.0,0.35,1034.0
true,5.0,1,private_room,2024-12-01,714.0,11,20,928.0,0.35,329.0
true,5.0,1,entire_home,2023-05-01,4884.0,11,20,6349.0,0.35,2253.0
true,4.9,1,private_room,2024-10-01,3195.0,11,20,4154.0,0.35,1474.0
true,4.5,1,entire_home,2025-05-01,2522.0,11,20,3279.0,0.35,1163.0
true,5.0,1,entire_home,2024-12-01,2492.0,11,20,3240.0,0.35,1150.0
true,4.7,1,entire_home,2025-03-01,1302.0,11,20,1693.0,0.35,601.0
true,4.3,1,entire_home,2024-07-01,6681.0,11,20,8685.0,0.35,3082.0
true,4.3,1,entire_home,2025-01-01,2801.0,11,20,3641.0,0.35,1292.0
true,4.3,1,entire_home,2025-05-01,3410.0,11,20,4433.0,0.35,1573.0
true,4.4,1,entire_home,2025-05-01,2109.0,11,20,2742.0,0.35,973.0
true,4.4,1,entire_home,2025-12-01,2206.0,11,20,2868.0,0.35,1018.0
true,4.7,1,private_room,2025-07-01,1148.0,11,20,1492.0,0.35,530.0
true,4.9,1,private_room,2025-01-01,807.0,11,20,1049.0,0.35,372.0
true,4.8,1,private_room,2021-07-01,663.0,11,20,862.0,0.35,306.0
true,4.9,1,entire_home,2024-10-01,4485.0,11,20,5831.0,0.35,2069.0
true,4.5,1,entire_home,2024-07-01,2424.0,11,20,3151.0,0.35,1118.0
true,4.5,1,entire_home,2025-03-01,2229.0,11,20,2898.0,0.35,1028.0
true,4.8,1,entire_home,2022-12-01,2050.0,11,20,2665.0,0.35,946.0
true,4.2,1,entire_home,2023-12-01,5940.0,11,20,7722.0,0.35,2740.0
true,4.9,1,entire_home,2025-01-01,825.0,11,20,1073.0,0.35,381.0
true,4.9,1,entire_home,2023-01-01,1277.0,11,20,1660.0,0.35,589.0
true,4.8,1,entire_home,2023-07-01,4677.0,11,20,6080.0,0.35,2157.0
true,4.9,1,entire_home,2023-05-01,2752.0,11,20,3578.0,0.35,1269.0
true,4.8,1,entire_home,2021-08-01,1672.0,11,20,2174.0,0.35,771.0
true,4.8,1,entire_home,2023-05-01,1713.0,11,20,2227.0,0.35,790.0
true,4.9,1,private_room,2025-03-01,2207.0,11,20,2869.0,0.35,1018.0
true,4.9,1,private_room,2025-03-01,668.0,11,20,868.0,0.35,308.0
true,5.0,1,entire_home,2025-07-01,5582.0,11,20,7257.0,0.35,2575.0
true,4.7,1,entire_home,2025-01-01,2520.0,11,20,3276.0,0.35,1162.0
true,4.7,1,entire_home,2025-03-01,2323.0,11,20,3020.0,0.35,1072.0
true,5.0,1,private_room,2023-05-01,839.0,11,20,1091.0,0.35,387.0
true,4.8,1,private_room,2025-05-01,1955.0,11,20,2542.0,0.35,902.0
true,5.0,1,private_room,2022-03-01,875.0,11,20,1138.0,0.35,404.0
true,5.0,1,private_room,2024-05-01,949.0,11,20,1234.0,0.35,438.0
true,4.9,1,entire_home,2025-03-01,1183.0,11,20,1538.0,0.35,546.0
true,4.6,1,entire_home,2023-01-01,2013.0,11,20,2617.0,0.35,929.0
true,3.5,1,entire_home,2023-07-01,2708.0,11,20,3520.0,0.35,1249.0
true,5.0,1,entire_home,2023-08-01,5930.0,11,20,7709.0,0.35,2735.0
true,4.3,1,entire_home,2023-08-01,2332.0,11,20,3032.0,0.35,1076.0
true,4.8,1,entire_home,2026-01-01,1866.0,11,20,2426.0,0.35,861.0
true,4.3,1,private_room,2024-07-01,1627.0,11,20,2115.0,0.35,751.0
true,4.9,1,entire_home,2024-10-01,4665.0,11,20,6065.0,0.35,2152.0
true,4.8,1,entire_home,2024-12-01,4663.0,11,20,6062.0,0.35,2151.0
true,4.8,1,entire_home,2023-10-01,2505.0,11,20,3257.0,0.35,1156.0
true,4.8,1,entire_home,2025-12-01,1974.0,11,20,2566.0,0.35,911.0
true,4.8,1,entire_home,2025-08-01,1882.0,11,20,2447.0,0.35,868.0
true,5.0,1,entire_home,2025-08-01,2067.0,11,20,2687.0,0.35,953.0
true,4.0,1,entire_home,2022-10-01,1326.0,11,20,1724.0,0.35,612.0
true,4.6,1,entire_home,2024-03-01,1945.0,11,20,2529.0,0.35,897.0
true,4.6,1,entire_home,2025-08-01,1965.0,11,20,2555.0,0.35,906.0
true,4.8,1,entire_home,2021-07-01,2158.0,11,20,2805.0,0.35,995.0
true,4.8,1,entire_home,2023-10-01,3849.0,11,20,5004.0,0.35,1776.0
true,5.0,1,private_room,2023-05-01,1040.0,11,20,1352.0,0.35,480.0
true,4.5,1,entire_home,2022-12-01,1169.0,11,20,1520.0,0.35,539.0
true,4.8,1,entire_home,2025-01-01,5022.0,11,20,6529.0,0.35,2317.0
true,4.8,1,entire_home,2025-03-01,3436.0,11,20,4467.0,0.35,1585.0
true,4.5,1,entire_home,2021-08-01,1381.0,11,20,1795.0,0.35,637.0
true,4.5,1,entire_home,2022-05-01,1223.0,11,20,1590.0,0.35,564.0
true,4.5,1,entire_home,2024-12-01,2735.0,11,20,3556.0,0.35,1262.0
true,4.9,1,entire_home,2025-07-01,1982.0,11,20,2577.0,0.35,914.0
true,4.8,1,entire_home,2024-12-01,6645.0,11,20,8639.0,0.35,3065.0
true,4.9,1,entire_home,2025-01-01,2265.0,11,20,2945.0,0.35,1045.0
true,5.0,1,private_room,2024-07-01,1592.0,11,20,2070.0,0.35,734.0
true,5.0,1,entire_home,2024-07-01,2616.0,11,20,3401.0,0.35,1207.0
true,4.9,1,private_room,2025-03-01,693.0,11,20,901.0,0.35,320.0
true,4.8,1,entire_home,2025-12-01,3405.0,11,20,4427.0,0.35,1571.0
true,4.8,1,entire_home,2025-03-01,4344.0,11,20,5647.0,0.35,2004.0
true,4.9,1,entire_home,2024-05-01,1057.0,11,20,1374.0,0.35,488.0
true,4.8,1,entire_home,2024-06-01,5475.0,11,19,7118.0,0.37,2610.0
true,4.9,1,private_room,2025-06-01,647.0,11,19,841.0,0.37,308.0
true,4.7,1,entire_home,2025-04-01,9565.0,11,19,12435.0,0.37,4559.0
true,4.9,1,entire_home,2022-09-01,2666.0,11,19,3466.0,0.37,1271.0
true,4.9,1,entire_home,2025-06-01,2079.0,11,19,2703.0,0.37,991.0
true,4.9,1,private_room,2024-11-01,631.0,11,19,820.0,0.37,301.0
true,4.8,1,entire_home,2023-09-01,1700.0,11,19,2210.0,0.37,810.0
true,4.8,1,entire_home,2023-11-01,1532.0,11,19,1992.0,0.37,730.0
true,5.0,1,private_room,2022-11-01,1182.0,11,19,1537.0,0.37,563.0
true,4.1,1,entire_home,2025-09-01,3852.0,11,19,5008.0,0.37,1836.0
true,4.1,1,hotel_room,2024-04-01,343.0,11,19,446.0,0.37,163.0
true,4.7,1,entire_home,2024-11-01,3146.0,11,19,4090.0,0.37,1500.0
true,4.5,1,private_room,2025-06-01,2315.0,11,19,3010.0,0.37,1103.0
true,4.5,1,entire_home,2023-06-01,1594.0,11,19,2072.0,0.37,760.0
true,4.6,1,private_room,2024-09-01,1751.0,11,19,2276.0,0.37,835.0
true,4.9,1,entire_home,2021-11-01,2590.0,11,19,3367.0,0.37,1235.0
true,4.5,1,entire_home,2024-11-01,3222.0,11,19,4189.0,0.37,1536.0
true,4.9,1,entire_home,2023-11-01,3930.0,11,19,5109.0,0.37,1873.0
true,4.6,1,entire_home,2025-04-01,4686.0,11,19,6092.0,0.37,2234.0
true,5.0,1,entire_home,2025-09-01,5744.0,11,19,7467.0,0.37,2738.0
true,4.9,1,entire_home,2024-06-01,1881.0,11,19,2445.0,0.37,897.0
true,4.9,1,private_room,2023-04-01,1041.0,11,19,1353.0,0.37,496.0
true,5.0,1,entire_home,2025-11-01,3641.0,11,19,4733.0,0.37,1736.0
true,4.8,1,private_room,2025-09-01,570.0,11,19,741.0,0.37,272.0
true,5.0,1,entire_home,2024-04-01,3084.0,11,19,4009.0,0.37,1470.0
true,4.8,1,entire_home,2021-04-01,2473.0,11,19,3215.0,0.37,1179.0
true,4.7,1,entire_home,2025-04-01,7591.0,11,19,9868.0,0.37,3618.0
true,4.9,1,entire_home,2024-09-01,2109.0,11,19,2742.0,0.37,1005.0
true,3.9,1,entire_home,2021-06-01,1322.0,11,19,1719.0,0.37,630.0
true,4.9,1,private_room,2024-11-01,1386.0,11,19,1802.0,0.37,661.0
true,3.8,1,entire_home,2023-11-01,4173.0,11,19,5425.0,0.37,1989.0
true,3.8,1,entire_home,2025-06-01,4560.0,11,19,5928.0,0.37,2174.0
true,4.6,1,entire_home,2022-09-01,6573.0,11,19,8545.0,0.37,3133.0
true,4.7,1,entire_home,2024-11-01,2329.0,11,19,3028.0,0.37,1110.0
true,4.3,1,private_room,2023-06-01,580.0,11,19,754.0,0.37,276.0
true,4.9,1,entire_home,2023-11-01,1735.0,11,19,2256.0,0.37,827.0
true,4.5,1,entire_home,2024-11-01,2172.0,11,19,2824.0,0.37,1035.0
true,4.5,1,entire_home,2023-11-01,4348.0,11,19,5652.0,0.37,2073.0
true,4.6,1,private_room,2022-06-01,494.0,11,19,642.0,0.37,235.0
true,3.8,1,entire_home,2024-09-01,1343.0,11,19,1746.0,0.37,640.0
true,5.0,1,entire_home,2025-04-01,4015.0,11,19,5220.0,0.37,1914.0
true,4.8,1,entire_home,2025-09-01,1419.0,11,19,1845.0,0.37,676.0
true,4.9,1,private_room,2022-09-01,440.0,11,19,572.0,0.37,210.0
true,4.9,1,entire_home,2024-11-01,4175.0,11,19,5428.0,0.37,1990.0
true,4.8,1,entire_home,2025-06-01,1701.0,11,19,2211.0,0.37,811.0
true,4.7,1,entire_home,2025-11-01,2997.0,11,19,3896.0,0.37,1429.0
true,4.9,1,private_room,2025-06-01,851.0,11,19,1106.0,0.37,406.0
true,4.9,1,private_room,2025-11-01,842.0,11,19,1095.0,0.37,401.0
true,4.7,1,entire_home,2025-11-01,2198.0,11,19,2857.0,0.37,1048.0
true,4.3,1,entire_home,2025-11-01,4592.0,11,19,5970.0,0.37,2189.0
true,4.8,1,private_room,2025-04-01,488.0,11,19,634.0,0.37,233.0
true,4.9,1,entire_home,2024-09-01,5675.0,11,19,7378.0,0.37,2705.0
true,4.8,1,entire_home,2023-04-01,1331.0,11,19,1730.0,0.37,634.0
true,4.5,1,entire_home,2025-04-01,2401.0,11,19,3121.0,0.37,1144.0
true,4.8,1,entire_home,2023-11-01,1105.0,11,19,1437.0,0.37,527.0
true,4.8,1,private_room,2025-09-01,877.0,11,19,1140.0,0.37,418.0
true,4.9,1,entire_home,2025-09-01,1141.0,11,19,1483.0,0.37,544.0
true,4.8,1,entire_home,2023-04-01,1713.0,11,19,2227.0,0.37,817.0
true,5.0,1,entire_home,2023-09-01,2079.0,11,19,2703.0,0.37,991.0
true,4.4,1,entire_home,2024-11-01,1937.0,11,19,2518.0,0.37,923.0
true,5.0,1,private_room,2024-04-01,868.0,11,19,1128.0,0.37,414.0
true,4.9,1,entire_home,2024-04-01,1079.0,11,19,1403.0,0.37,514.0
true,4.6,1,entire_home,2024-04-01,1703.0,11,19,2214.0,0.37,812.0
true,4.9,1,private_room,2025-06-01,1563.0,11,19,2032.0,0.37,745.0
true,4.2,1,private_room,2025-06-01,1023.0,11,19,1330.0,0.37,488.0
true,4.8,1,entire_home,2025-11-01,2082.0,11,19,2707.0,0.37,992.0
true,4.9,1,entire_home,2025-06-01,4014.0,11,19,5218.0,0.37,1913.0
true,4.4,1,entire_home,2022-04-01,1677.0,11,19,2180.0,0.37,799.0
true,4.8,1,entire_home,2025-04-01,1649.0,11,19,2144.0,0.37,786.0
true,4.7,1,entire_home,2023-04-01,8105.0,11,19,10537.0,0.37,3863.0
true,4.2,1,entire_home,2025-09-01,1337.0,11,19,1738.0,0.37,637.0
true,4.2,1,private_room,2025-09-01,1173.0,11,19,1525.0,0.37,559.0
true,4.8,1,entire_home,2021-06-01,2040.0,11,19,2652.0,0.37,972.0
true,4.6,1,entire_home,2023-09-01,1979.0,11,19,2573.0,0.37,943.0
true,5.0,1,entire_home,2023-11-01,5703.0,11,19,7414.0,0.37,2718.0
true,4.8,1,entire_home,2025-11-01,2104.0,11,19,2735.0,0.37,1003.0
true,4.8,1,entire_home,2025-04-01,6924.0,11,19,9001.0,0.37,3300.0
true,4.5,1,entire_home,2023-09-01,1863.0,11,19,2422.0,0.37,888.0
true,4.9,1,private_room,2022-11-01,1019.0,11,19,1325.0,0.37,486.0
true,4.9,1,entire_home,2025-04-01,1157.0,11,19,1504.0,0.37,552.0
true,5.0,1,entire_home,2025-05-01,5418.0,12,19,7043.0,0.39,2726.0
true,4.5,1,entire_home,2025-02-01,1655.0,11,17,2152.0,0.39,845.0
true,5.0,1,private_room,2024-12-01,1266.0,12,19,1646.0,0.39,637.0
true,4.3,1,entire_home,2025-12-01,8404.0,12,19,10925.0,0.39,4229.0
true,4.9,1,entire_home,2023-02-01,2047.0,11,17,2661.0,0.39,1045.0
true,4.3,1,private_room,2024-07-01,546.0,12,19,710.0,0.39,275.0
true,4.7,1,entire_home,2023-12-01,12712.0,12,19,16526.0,0.39,6397.0
true,4.7,1,entire_home,2024-08-01,11661.0,12,19,15159.0,0.39,5868.0
true,4.9,1,entire_home,2025-08-01,2320.0,12,19,3016.0,0.39,1167.0
true,4.9,1,entire_home,2026-02-01,2224.0,11,17,2891.0,0.39,1136.0
true,5.0,2,private_room,2025-02-01,1880.0,22,34,1222.0,0.39,960.0
true,4.5,1,entire_home,2025-08-01,3409.0,12,19,4432.0,0.39,1715.0
true,4.6,1,entire_home,2024-03-01,2898.0,12,19,3767.0,0.39,1458.0
true,5.0,1,private_room,2021-10-01,1465.0,12,19,1905.0,0.39,737.0
true,4.7,1,entire_home,2025-12-01,3594.0,12,19,4672.0,0.39,1809.0
true,4.5,1,private_room,2023-08-01,1819.0,12,19,2365.0,0.39,915.0
true,4.6,1,entire_home,2021-10-01,1083.0,12,19,1408.0,0.39,545.0
true,4.6,1,private_room,2026-02-01,717.0,11,17,932.0,0.39,366.0
true,4.5,1,entire_home,2025-12-01,1315.0,12,19,1710.0,0.39,662.0
true,4.3,1,private_room,2024-05-01,1780.0,12,19,2314.0,0.39,896.0
true,4.9,1,entire_home,2022-02-01,3030.0,11,17,3939.0,0.39,1547.0
true,4.6,1,private_room,2024-12-01,1982.0,12,19,2577.0,0.39,997.0
true,4.9,1,entire_home,2025-05-01,4120.0,12,19,5356.0,0.39,2073.0
true,4.5,1,private_room,2022-07-01,413.0,12,19,537.0,0.39,208.0
true,4.6,1,entire_home,2026-02-01,2332.0,11,17,3032.0,0.39,1191.0
true,5.0,1,private_room,2024-07-01,2909.0,12,19,3782.0,0.39,1464.0
true,4.5,1,entire_home,2023-01-01,2069.0,12,19,2690.0,0.39,1041.0
true,4.9,1,entire_home,2024-07-01,5463.0,12,19,7102.0,0.39,2749.0
true,4.9,1,entire_home,2025-02-01,5731.0,11,17,7450.0,0.39,2927.0
true,4.9,1,entire_home,2023-08-01,3005.0,12,19,3907.0,0.39,1512.0
true,4.8,1,private_room,2024-08-01,707.0,12,19,919.0,0.39,356.0
true,4.8,1,entire_home,2023-12-01,2969.0,12,19,3860.0,0.39,1494.0
true,5.0,1,private_room,2022-12-01,749.0,12,19,974.0,0.39,377.0
true,4.9,1,private_room,2023-05-01,1259.0,12,19,1637.0,0.39,634.0
true,4.4,1,entire_home,2024-08-01,6907.0,12,19,8979.0,0.39,3476.0
true,4.5,1,private_room,2025-01-01,849.0,12,19,1104.0,0.39,427.0
true,4.8,1,private_room,2022-01-01,449.0,12,19,584.0,0.39,226.0
true,4.8,1,private_room,2024-03-01,352.0,12,19,458.0,0.39,177.0
true,4.6,1,entire_home,2025-02-01,2665.0,11,17,3465.0,0.39,1361.0
true,5.0,1,entire_home,2026-02-01,7913.0,11,17,10287.0,0.39,4041.0
true,5.0,1,entire_home,2021-03-01,1514.0,12,19,1968.0,0.39,762.0
true,4.5,1,private_room,2024-05-01,3539.0,12,19,4601.0,0.39,1781.0
true,4.5,1,private_room,2024-07-01,3269.0,12,19,4250.0,0.39,1645.0
true,5.0,1,entire_home,2024-07-01,2004.0,12,19,2605.0,0.39,1008.0
true,4.9,1,entire_home,2025-10-01,2519.0,12,19,3275.0,0.39,1268.0
true,4.9,1,private_room,2025-07-01,661.0,12,19,859.0,0.39,333.0
true,5.0,1,private_room,2022-10-01,696.0,12,19,905.0,0.39,350.0
true,4.7,1,entire_home,2024-07-01,1432.0,12,19,1862.0,0.39,721.0
true,4.7,1,entire_home,2025-07-01,1450.0,12,19,1885.0,0.39,730.0
true,4.6,1,entire_home,2025-01-01,2740.0,12,19,3562.0,0.39,1379.0
true,5.0,1,private_room,2025-01-01,1107.0,12,19,1439.0,0.39,557.0
true,5.0,1,entire_home,2025-01-01,2105.0,12,19,2737.0,0.39,1059.0
true,5.0,1,private_room,2023-02-01,1005.0,11,17,1307.0,0.39,513.0
true,5.0,1,private_room,2023-07-01,1131.0,12,19,1470.0,0.39,569.0
true,4.8,1,private_room,2025-05-01,599.0,12,19,779.0,0.39,301.0
true,4.7,1,entire_home,2026-01-01,4682.0,12,19,6087.0,0.39,2356.0
true,4.8,1,entire_home,2024-10-01,2439.0,12,19,3171.0,0.39,1227.0
true,4.6,1,entire_home,2025-02-01,7253.0,11,17,9429.0,0.39,3704.0
true,4.1,1,entire_home,2023-07-01,2753.0,12,19,3579.0,0.39,1385.0
true,3.6,1,private_room,2025-10-01,908.0,12,19,1180.0,0.39,457.0
true,4.7,1,entire_home,2023-03-01,1403.0,12,19,1824.0,0.39,706.0
true,4.7,1,entire_home,2023-05-01,1776.0,12,19,2309.0,0.39,894.0
true,4.7,1,private_room,2025-07-01,1191.0,12,19,1548.0,0.39,599.0
true,4.8,1,entire_home,2025-08-01,2119.0,12,19,2755.0,0.39,1066.0
true,4.2,1,entire_home,2023-05-01,4512.0,12,19,5866.0,0.39,2271.0
true,4.9,1,entire_home,2024-01-01,1930.0,12,19,2509.0,0.39,971.0
true,5.0,1,entire_home,2025-07-01,1350.0,12,19,1755.0,0.39,679.0
true,4.5,1,entire_home,2024-10-01,2461.0,12,19,3199.0,0.39,1238.0
true,4.5,1,entire_home,2023-02-01,4088.0,11,17,5314.0,0.39,2088.0
true,4.8,1,private_room,2023-02-01,668.0,11,17,868.0,0.39,341.0
true,5.0,1,entire_home,2023-10-01,3107.0,12,19,4039.0,0.39,1564.0
true,5.0,1,entire_home,2025-10-01,1666.0,12,19,2166.0,0.39,838.0
true,4.7,1,entire_home,2024-08-01,4466.0,12,19,5806.0,0.39,2247.0
true,5.0,1,private_room,2021-05-01,715.0,12,19,930.0,0.39,360.0
true,3.6,1,private_room,2025-12-01,1427.0,12,19,1855.0,0.39,718.0
true,5.0,1,entire_home,2022-07-01,1454.0,12,19,1890.0,0.39,732.0
true,4.7,1,entire_home,2025-01-01,3431.0,12,19,4460.0,0.39,1727.0
true,5.0,1,entire_home,2025-08-01,4597.0,12,19,5976.0,0.39,2313.0
true,4.7,1,private_room,2025-05-01,682.0,12,19,887.0,0.39,343.0
true,4.8,1,entire_home,2024-05-01,11178.0,12,19,14531.0,0.39,5625.0
true,4.8,1,entire_home,2025-05-01,10533.0,12,19,13693.0,0.39,5300.0
true,4.9,1,private_room,2025-10-01,883.0,12,19,1148.0,0.39,444.0
true,4.8,1,entire_home,2023-05-01,1954.0,12,19,2540.0,0.39,983.0
true,5.0,1,entire_home,2025-08-01,12606.0,12,19,16388.0,0.39,6344.0
true,4.0,1,entire_home,2026-01-01,3026.0,12,19,3934.0,0.39,1523.0
true,4.7,1,entire_home,2022-01-01,1289.0,12,19,1676.0,0.39,649.0
true,4.7,1,entire_home,2025-10-01,2768.0,12,19,3598.0,0.39,1393.0
true,4.5,1,private_room,2021-08-01,1078.0,12,19,1401.0,0.39,542.0
true,4.9,1,private_room,2024-08-01,3496.0,12,19,4545.0,0.39,1759.0
true,4.5,1,entire_home,2025-01-01,2321.0,12,19,3017.0,0.39,1168.0
true,5.0,1,entire_home,2025-03-01,2401.0,12,19,3121.0,0.39,1208.0
true,5.0,1,private_room,2024-05-01,1703.0,12,19,2214.0,0.39,857.0
true,4.3,1,entire_home,2024-03-01,5215.0,12,19,6780.0,0.39,2624.0
true,3.6,1,entire_home,2022-08-01,2184.0,12,19,2839.0,0.39,1099.0
true,3.6,1,entire_home,2023-03-01,2021.0,12,19,2627.0,0.39,1017.0
true,4.7,1,entire_home,2025-08-01,1871.0,12,19,2432.0,0.39,942.0
true,4.8,1,entire_home,2025-02-01,1588.0,11,17,2064.0,0.39,811.0
true,4.2,1,entire_home,2025-12-01,2907.0,12,19,3779.0,0.39,1463.0
true,4.3,1,private_room,2025-01-01,633.0,12,19,823.0,0.39,319.0
true,4.8,1,entire_home,2023-01-01,2330.0,12,19,3029.0,0.39,1173.0
true,4.5,1,private_room,2023-08-01,875.0,12,19,1138.0,0.39,440.0
true,4.5,1,entire_home,2023-02-01,2106.0,11,17,2738.0,0.39,1076.0
true,5.0,1,entire_home,2025-05-01,1686.0,12,19,2192.0,0.39,848.0
true,5.0,1,entire_home,2025-03-01,2740.0,12,19,3562.0,0.39,1379.0
true,4.9,1,private_room,2024-07-01,2202.0,12,19,2863.0,0.39,1108.0
true,4.8,1,private_room,2023-01-01,762.0,12,19,991.0,0.39,383.0
true,4.8,1,entire_home,2022-03-01,4266.0,12,19,5546.0,0.39,2147.0
true,4.8,1,entire_home,2022-02-01,1776.0,11,17,2309.0,0.39,907.0
true,4.8,1,entire_home,2023-03-01,1822.0,12,19,2369.0,0.39,917.0
true,4.9,1,private_room,2023-01-01,2480.0,12,19,3224.0,0.39,1248.0
true,4.9,1,private_room,2025-01-01,899.0,12,19,1169.0,0.39,452.0
true,5.0,1,private_room,2023-03-01,649.0,12,19,844.0,0.39,327.0
true,4.8,1,private_room,2023-12-01,1196.0,12,19,1555.0,0.39,602.0
true,4.7,1,entire_home,2025-01-01,1889.0,12,19,2456.0,0.39,951.0
true,5.0,1,private_room,2023-02-01,695.0,11,17,904.0,0.39,355.0
true,5.0,1,private_room,2023-03-01,981.0,12,19,1275.0,0.39,494.0
true,4.8,1,entire_home,2025-07-01,3977.0,12,19,5170.0,0.39,2001.0
true,4.2,1,private_room,2025-10-01,946.0,12,19,1230.0,0.39,476.0
true,4.8,1,entire_home,2025-10-01,2260.0,12,19,2938.0,0.39,1137.0
true,4.8,1,private_room,2022-03-01,429.0,12,19,558.0,0.39,216.0
true,4.5,1,private_room,2021-05-01,351.0,12,19,456.0,0.39,177.0
true,4.9,1,entire_home,2024-03-01,5257.0,12,19,6834.0,0.39,2645.0
true,4.9,1,private_room,2022-12-01,591.0,12,19,768.0,0.39,297.0
true,4.5,1,private_room,2021-03-01,370.0,12,19,481.0,0.39,186.0
true,4.5,1,entire_home,2025-08-01,2390.0,12,19,3107.0,0.39,1203.0
true,5.0,1,private_room,2025-12-01,1306.0,12,19,1698.0,0.39,657.0
true,4.4,1,entire_home,2024-05-01,2151.0,12,19,2796.0,0.39,1082.0
true,4.6,1,entire_home,2025-01-01,3099.0,12,19,4029.0,0.39,1559.0
true,4.1,1,private_room,2025-03-01,856.0,12,19,1113.0,0.39,431.0
true,4.3,1,private_room,2025-01-01,1180.0,12,19,1534.0,0.39,594.0
true,4.7,1,private_room,2025-05-01,621.0,12,19,807.0,0.39,313.0
true,4.8,1,entire_home,2024-08-01,3171.0,12,19,4122.0,0.39,1596.0
true,5.0,1,private_room,2022-12-01,935.0,12,19,1216.0,0.39,471.0
true,4.8,1,entire_home,2025-03-01,1752.0,12,19,2278.0,0.39,882.0
true,4.2,1,private_room,2025-07-01,1266.0,12,19,1646.0,0.39,637.0
true,4.8,1,entire_home,2023-02-01,2678.0,11,17,3481.0,0.39,1368.0
true,4.7,1,entire_home,2026-02-01,1548.0,11,17,2012.0,0.39,791.0
true,4.8,1,entire_home,2023-03-01,2735.0,12,19,3556.0,0.39,1376.0
true,5.0,1,entire_home,2022-05-01,5114.0,12,19,6648.0,0.39,2573.0
true,4.9,1,entire_home,2025-01-01,4419.0,12,19,5745.0,0.39,2224.0
true,4.9,1,entire_home,2025-08-01,5389.0,12,19,7006.0,0.39,2712.0
true,4.9,1,entire_home,2026-01-01,4446.0,12,19,5780.0,0.39,2237.0
true,4.5,1,entire_home,2024-01-01,1313.0,12,19,1707.0,0.39,661.0
true,4.5,1,entire_home,2024-07-01,1406.0,12,19,1828.0,0.39,708.0
true,4.8,1,private_room,2025-02-01,1167.0,11,17,1517.0,0.39,596.0
true,4.8,1,private_room,2022-03-01,488.0,12,19,634.0,0.39,246.0
true,4.8,1,private_room,2022-12-01,630.0,12,19,819.0,0.39,317.0
true,4.5,1,entire_home,2023-08-01,3342.0,12,19,4345.0,0.39,1682.0
true,4.5,1,entire_home,2024-07-01,3251.0,12,19,4226.0,0.39,1636.0
true,4.9,1,private_room,2022-08-01,738.0,12,19,959.0,0.39,371.0
true,4.8,1,entire_home,2022-08-01,9508.0,12,19,12360.0,0.39,4785.0
true,4.9,1,entire_home,2023-02-01,1942.0,11,17,2525.0,0.39,992.0
true,5.0,1,private_room,2023-01-01,1918.0,12,19,2493.0,0.39,965.0
true,4.5,1,entire_home,2024-07-01,2212.0,12,19,2876.0,0.39,1113.0
